id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Ncam1	1.74449008028068e-210	2.97598734216569	1	0.504	3.48898016056135e-207
Fxyd1	4.90438542226866e-207	3.05348329110676	0.994	0.421	9.80877084453732e-204
Plp1	4.42032544826059e-206	2.91634416035008	0.988	0.325	8.84065089652119e-203
Gpr37l1	1.7103200742998e-203	2.26052339976305	0.982	0.338	3.42064014859959e-200
S100b	3.70821077412061e-201	2.46126258468836	0.982	0.393	7.41642154824122e-198
Prnp	9.36468032900071e-198	3.55135475076994	1	0.62	1.87293606580014e-194
Chl1	1.30411257304794e-194	3.00673286496989	0.982	0.508	2.60822514609588e-191
Cryab	2.33296131455585e-194	2.64234045566023	0.997	0.593	4.66592262911169e-191
Scn7a	8.84513455175792e-194	3.91297714509827	0.97	0.281	1.76902691035158e-190
Pmepa1	2.06795596340167e-192	2.95856795098693	1	0.818	4.13591192680334e-189
Cdh19	1.00693811586424e-189	2.19613187624653	0.964	0.332	2.01387623172847e-186
Cd59a	5.14401268449243e-189	2.26721734232458	0.979	0.597	1.02880253689849e-185
Gpm6b	1.80593413982551e-188	2.37654168273803	0.97	0.378	3.61186827965102e-185
Cd9	2.61805085644992e-184	2.2777957706689	1	0.796	5.23610171289983e-181
Timp3	1.53371594150548e-183	2.47312348139718	0.994	0.482	3.06743188301096e-180
Col18a1	1.84182244774368e-183	2.80482516387506	0.979	0.465	3.68364489548735e-180
Ank3	5.15800385610841e-181	2.17962607352891	0.967	0.37	1.03160077122168e-177
Lgi4	1.18489652681318e-179	2.3213205946522	0.956	0.427	2.36979305362637e-176
Cdh2	1.70907590445549e-178	2.10922845170479	0.953	0.454	3.41815180891098e-175
Pdgfa	6.96344989147616e-177	2.23196600491278	0.976	0.666	1.39268997829523e-173
Dst	1.01681220202576e-175	2.50839406673919	0.985	0.749	2.03362440405151e-172
S1pr3	1.27107453190634e-175	2.45797512402162	0.964	0.42	2.54214906381269e-172
Ptprz1	1.29550866070976e-173	2.47141336308078	0.947	0.352	2.59101732141953e-170
Kcna1	1.30541595484312e-173	2.68400502919151	0.941	0.378	2.61083190968624e-170
