id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Egfl7	5.90181720098769e-39	2.7792604308305	1	0.425	1.18036344019754e-35
Kdr	1.22167007896658e-38	2.16864983483661	1	0.399	2.44334015793316e-35
Flt4	1.60588273290384e-38	2.56756288879784	0.983	0.318	3.21176546580769e-35
Gng11	1.64516685660869e-38	3.14448378389244	1	0.615	3.29033371321738e-35
Ecscr	3.39441686396018e-38	2.73154248128213	1	0.602	6.78883372792036e-35
Pard6g	3.69454505837661e-38	2.32336758340931	0.983	0.433	7.38909011675323e-35
Fxyd6	6.70407502587851e-38	2.64371059186936	1	0.627	1.3408150051757e-34
Efnb2	2.23289592126578e-37	1.82469823442488	0.983	0.52	4.46579184253156e-34
Cldn5	3.30657500711334e-37	2.63057077082	0.967	0.314	6.61315001422668e-34
Pgm5	4.68688881580615e-37	1.68666563808259	0.967	0.393	9.37377763161231e-34
Timp3	8.96324395146402e-37	2.80493823001797	1	0.494	1.7926487902928e-33
Lbp	2.2515656957943e-36	2.3190518649267	1	0.652	4.50313139158859e-33
She	5.88842758441753e-36	1.20458609967353	0.967	0.328	1.17768551688351e-32
Cdh5	7.68898995533042e-36	2.41449296212831	0.983	0.505	1.53779799106608e-32
Dock9	1.02365003023533e-35	2.08400124730548	0.967	0.421	2.04730006047066e-32
Cp	1.17580033167044e-35	2.46699954904257	1	0.718	2.35160066334089e-32
Nr2f2	1.68372952775131e-35	1.97724722653648	0.983	0.494	3.36745905550262e-32
Ece1	1.68469955752036e-35	2.43900371653717	0.983	0.675	3.36939911504071e-32
Lrg1	7.89555678087182e-35	3.32301024591704	0.967	0.647	1.57911135617436e-31
Ramp2	8.94867452324477e-35	2.46638466111068	0.967	0.369	1.78973490464895e-31
Pecam1	1.01695889862054e-34	2.08329313057066	0.983	0.62	2.03391779724108e-31
Arhgap29	1.24288887997786e-34	2.19996720638811	1	0.556	2.48577775995572e-31
Lama4	1.6309960718697e-34	2.1623252652541	1	0.565	3.26199214373941e-31
Cavin2	3.14237509332031e-34	2.30811456943993	0.983	0.514	6.28475018664061e-31
Mall	4.09297703547501e-34	1.16451958434392	0.95	0.366	8.18595407095003e-31
Cav1	4.17536519726689e-34	1.96387634270375	1	0.507	8.35073039453378e-31
Plvap	6.28339059541959e-34	1.75661047405881	0.95	0.368	1.25667811908392e-30
