id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Ly6d	0	3.37268659720372	0.517	0.012	0
Iglc3	0	2.14722400791505	0.494	0.007	0
Cd79a	0	2.90668825771917	0.384	0.01	0
Iglc2	0	2.74861518730868	0.413	0.011	0
Alas2	0	2.02297412574648	0.215	0.001	0
Mzb1	0	1.86921015193596	0.32	0.005	0
Pou2af1	5.96545138410336e-279	0.682519455004372	0.267	0.005	1.26849358231574e-274
Pax5	1.36561039332573e-250	0.76069927379913	0.209	0.003	2.90383394036783e-246
Fcrl5	1.20204111295826e-218	0.340834436750117	0.105	0	2.55602022259445e-214
Cd19	1.02242491318721e-210	0.669785807751441	0.209	0.004	2.17408433540127e-206
Iglc1	6.48207789343658e-207	4.54542884404613	0.279	0.009	1.37834904326035e-202
Vpreb3	2.92907960116486e-203	0.59678834110419	0.157	0.002	6.22839486391695e-199
Ms4a1	9.73253275738207e-199	1.95086540127691	0.273	0.009	2.06952576552972e-194
Snca	8.43519905356861e-188	0.945115215222877	0.192	0.004	1.79366072675083e-183
Fcmr	1.87744982114859e-184	0.679292552550083	0.163	0.003	3.99220929969037e-180
Tnfrsf13c	5.30164412941411e-175	0.627976222348199	0.25	0.009	1.12734160767862e-170
Blk	5.76504173574835e-155	0.442506912034939	0.186	0.005	1.22587847468953e-150
Gm21762	1.18247854763315e-147	1.08116429215545	0.157	0.004	2.51442238368713e-143
Cxcr5	9.80039833114958e-136	0.277493720443904	0.116	0.002	2.08395670113565e-131
Paqr5	1.25715441051511e-127	0.479489161593541	0.157	0.005	2.67321313851932e-123
Ccr6	1.09893580789936e-125	0.356278554042101	0.14	0.004	2.33677710191719e-121
Hbb-bt	2.07858952587996e-103	7.25178404956841	0.262	0.019	4.41991276783115e-99
Klk1	6.39496838625226e-96	2.71285392676783	0.221	0.014	1.35982607765268e-91
Ighd	7.88678384546553e-84	1.0542773575044	0.198	0.013	1.67704571689979e-79
Bcl11a	6.51131978967326e-83	1.69459429302267	0.471	0.08	1.38456704007612e-78
Cacna1e	9.32427544788845e-80	0.318150839853682	0.215	0.016	1.982713931239e-75
Igkc	4.23928239991626e-76	6.75762520956883	0.541	0.118	9.01441009518194e-72
Spib	1.07528936246659e-72	0.778816840704565	0.314	0.04	2.28649530034896e-68
Upb1	1.22900064847931e-68	0.751562868229153	0.198	0.016	2.6133469789264e-64
Siglecg	6.80854205438833e-67	0.686613235595751	0.256	0.028	1.44776838244513e-62
Fcrla	1.04579731618003e-62	0.957166360178054	0.343	0.054	2.22378341312522e-58
Fcrl1	2.03129258977957e-61	0.258097810293176	0.122	0.007	4.31934056290727e-57
Cd79b	5.85228948733101e-59	2.0039912293026	0.424	0.089	1.24443083658607e-54
Ccr9	3.87853310591614e-54	1.54115258597446	0.267	0.037	8.24731279642008e-50
