id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cox4i2	0	2.49558336658484	0.9	0.014	0
Gja4	0	1.88690465917686	0.75	0.012	0
Lin7a	0	1.31202398952916	0.6	0.003	0
Trarg1	0	1.06571526619251	0.55	0.002	0
Vtn	0	3.85395877981585	0.875	0.013	0
Higd1b	0	2.3685683077716	0.825	0.004	0
Notch3	0	3.11755171013302	0.925	0.007	0
Ephx3	0	0.712578631227029	0.35	0.001	0
Slc16a12	0	0.725790261115762	0.45	0.004	0
Ndufa4l2	1.79392250162307e-243	3.42254701241246	0.925	0.028	3.81459680745129e-239
Rgs4	6.12042341855745e-223	2.97047785487903	0.875	0.027	1.30144683572206e-218
Gm13889	1.51481945998561e-198	3.78805077212539	0.975	0.04	3.2211120997134e-194
Rasl12	1.0463097670109e-197	1.05207690299011	0.55	0.011	2.22487308857198e-193
Gucy1a2	1.53313259106218e-187	0.935402111177818	0.425	0.007	3.26005314163461e-183
4833422C13Rik	9.42731581861622e-184	0.700749067543661	0.35	0.005	2.00462443567055e-179
Foxs1	2.96155059155501e-176	1.05347741347852	0.5	0.011	6.29744117788258e-172
Ednra	8.78357283904875e-163	2.45683126479469	0.85	0.037	1.86773892849533e-158
Agtr1a	1.7071259055512e-157	1.76791166709699	0.725	0.027	3.63003252556406e-153
Adra2a	3.2646610515953e-155	0.951818198361728	0.35	0.006	6.94197526011224e-151
Ccl11	1.81496248396136e-148	4.04483911059759	0.9	0.045	3.85933622589544e-144
Trpc3	9.57076902185999e-143	1.02930891672687	0.375	0.007	2.03512832480831e-138
Prrx1	1.49211368530558e-135	1.3639172476912	0.575	0.019	3.17283054043378e-131
Egflam	4.26972344714292e-135	1.25175225290298	0.55	0.017	9.0791399380047e-131
Cyp4b1	1.18979171703382e-131	1.65104248250307	0.6	0.021	2.52997310710072e-127
Adamts12	1.17105047378373e-130	1.41537843259932	0.7	0.03	2.49012172745373e-126
Myo1b	2.98971118506385e-122	2.93127432430664	0.9	0.057	6.35732186391977e-118
Il34	1.96089018206037e-116	1.15140609181955	0.6	0.024	4.16963688313318e-112
Adamts4	5.91724251571716e-115	2.01132711428159	0.575	0.023	1.2582424485421e-110
Pdgfrb	1.11505296018169e-109	3.55437484383934	0.9	0.066	2.37104861453035e-105
Art3	2.06805358908761e-108	2.15361930629493	0.85	0.054	4.3975091518359e-104
Gpc6	1.3476100118563e-101	1.25069462038462	0.55	0.023	2.86555792921124e-97
Heyl	1.84662668254431e-100	1.38543216248829	0.5	0.02	3.92666697776223e-96
Sept4	8.33235318155783e-96	2.39000199082776	0.975	0.088	1.77179158052646e-91
Cpm	3.43104920643372e-92	1.65988213768341	0.475	0.019	7.29578303256066e-88
Cspg4	1.67144308382772e-91	1.97605744565498	0.8	0.057	3.55415657345127e-87
Abcc9	2.60078514401003e-87	3.70038665827541	0.925	0.086	5.53030953022293e-83
Ebf1	1.10506903056239e-86	3.35197162928292	0.95	0.092	2.34981878658786e-82
Vstm4	3.23109294000037e-86	1.35476168448033	0.6	0.034	6.87059602761678e-82
Tbx2	5.86162719897659e-83	0.826229905936015	0.35	0.011	1.24641640759038e-78
Aspn	1.76696062640244e-82	2.54002360937455	0.925	0.084	3.75726507598215e-78
Apold1	7.90471345108337e-81	2.66188355046122	0.725	0.053	1.68085826823837e-76
Tinagl1	9.66812854596314e-80	2.0369877498256	0.725	0.055	2.0558308540136e-75
Atp1b2	3.38712217497945e-78	1.62221655920388	0.85	0.077	7.2023765928763e-74
Bhlhe22	5.42718608773657e-78	0.279759420056757	0.2	0.004	1.1540368496963e-73
Itga7	9.02532037655248e-77	1.22310244216268	0.6	0.038	1.91914412487012e-72
Gm48878	1.41118583648305e-76	0.292938422728404	0.2	0.004	3.00074556269755e-72
Gucy1b1	3.19743562164252e-76	2.32204336878205	0.875	0.081	6.79902710586064e-72
Emid1	6.95380750941955e-76	1.2704707021677	0.55	0.032	1.47865762880297e-71
Avpr1a	2.77038203209258e-75	0.764192747892023	0.35	0.013	5.89094035304166e-71
B130024G19Rik	9.13963395228016e-74	0.973130131402841	0.375	0.015	1.94345176361285e-69
Mcam	3.32387236989631e-73	1.57929191782569	0.75	0.062	7.06788220734751e-69
Cdh2	4.7222167302126e-69	1.25748793011476	0.625	0.044	1.00413216551241e-64
Jag1	4.19028423115751e-67	1.4726474101782	0.65	0.051	8.91022038913333e-63
Galnt16	1.5924152318326e-66	0.733885312044001	0.4	0.019	3.38611174896885e-62
Rgs5	7.81947815259474e-66	5.35895908689779	1	0.154	1.66273383436775e-61
Aoc3	1.46143783836467e-65	1.62942379341377	0.75	0.068	3.10760141949863e-61
Gm10687	2.11174407610852e-64	0.430499459697839	0.225	0.006	4.49041260343716e-60
Sgip1	5.32395592915432e-64	0.891739119514226	0.525	0.034	1.13208598877537e-59
Trabd2b	6.14022765330493e-63	0.767232693198427	0.35	0.015	1.30565800819876e-58
Slc2a4	1.239605634061e-62	0.706413632773082	0.325	0.013	2.63589742026732e-58
Tbx3	3.28867576842657e-61	1.12692496590415	0.6	0.046	6.99304015398225e-57
Nes	6.44415636393822e-61	1.38136794809256	0.625	0.052	1.37028540922782e-56
Kcnj8	1.1434265529868e-60	3.07627126482234	0.875	0.114	2.43138222227113e-56
Hey2	2.96707722895719e-59	0.652408852027768	0.325	0.014	6.30919301965456e-55
Ccn2	6.41098712018662e-59	2.5584569153027	0.675	0.063	1.36323230123648e-54
Arhgap42	1.39876330475531e-58	1.21273533425032	0.725	0.073	2.9743302912317e-54
Gjc1	1.86497171772013e-57	2.21335912457059	0.85	0.113	3.96567586056008e-53
Postn	4.332656148868e-57	2.20726698462488	0.775	0.085	9.21296003495291e-53
Rnf152	9.78392988926823e-57	0.559540052190913	0.275	0.01	2.080454851654e-52
Hecw2	5.55560413379663e-55	0.582185154846017	0.3	0.013	1.18134366301052e-50
Parm1	1.04403796953698e-54	1.30716240591565	0.7	0.074	2.22004233842344e-50
Ndst3	2.7446552941589e-53	0.39267181710611	0.175	0.004	5.83623501749949e-49
Serpine2	2.93806771739308e-53	2.97454958615427	0.925	0.148	6.24750719426464e-49
Naalad2	1.01528315409717e-52	1.2778839331173	0.5	0.038	2.15889809887223e-48
Fap	1.43936025573767e-52	0.734686366931341	0.375	0.021	3.06065564780058e-48
Ednrb	1.1923577948893e-51	3.20034775298087	0.925	0.151	2.53542961505262e-47
Ppp1r14a	1.60089162167656e-51	1.59189217092477	0.8	0.102	3.40413594433303e-47
Nr2f2	4.10484847359058e-50	2.70906723104068	0.95	0.175	8.72854979424301e-46
Ccdc141	6.9969591481072e-50	1.06146031923399	0.475	0.036	1.48783339325352e-45
Cygb	9.41487390619868e-50	2.04728734803717	0.975	0.166	2.00197878741409e-45
Pcdh1	1.59864262803937e-49	0.8074701571974	0.575	0.051	3.39935368426293e-45
Mmp11	2.00649765649019e-49	1.01800666280805	0.5	0.041	4.26661661676075e-45
Casq2	4.94410894339978e-49	0.476666603338568	0.175	0.005	1.05131532572453e-44
Pcdh19	8.55027017978642e-49	1.78682456076399	0.625	0.067	1.81812945102979e-44
Lhfp	1.47899117159173e-47	2.19168973375564	0.975	0.182	3.14492682727266e-43
Spaar	6.43393834116027e-47	0.286390830089604	0.15	0.004	1.36811264886432e-42
Gucy1a1	1.24766863039405e-46	2.40758210995935	0.925	0.158	2.6530425756699e-42
Des	1.5043656299783e-46	2.73735806760211	0.9	0.163	3.19888307558585e-42
Col4a2	1.46448336483677e-44	3.24873432474634	1	0.238	3.11407742698892e-40
Chn1	1.94340317579063e-44	0.846922438191196	0.425	0.032	4.1324525130012e-40
Cxcl1	2.11735938305387e-44	3.04330831093072	0.725	0.098	4.50235299212575e-40
Spry4	3.42395593571649e-44	1.2116365350715	0.6	0.065	7.28069990170755e-40
Gng11	3.93536914483709e-44	2.76541769220262	1	0.223	8.3681689495816e-40
Rem1	9.91534308228719e-44	1.52150561111632	0.725	0.099	2.10839855301755e-39
Cacna2d1	1.32114180056655e-43	1.73691034343579	0.725	0.102	2.80927592472472e-39
Ebf2	2.58518365422361e-43	0.889904971271788	0.325	0.019	5.49713452234108e-39
9630050E16Rik	4.01289774964256e-43	0.650537473925351	0.275	0.014	8.53302577483993e-39
Mfge8	5.77630479431102e-43	3.13127202439628	0.95	0.226	1.2282734514623e-38
Lama2	9.82604535821941e-43	1.42072764376513	0.65	0.075	2.08941028497178e-38
Jph2	2.90180036274419e-42	0.417287818780908	0.275	0.014	6.17038829133924e-38
Epas1	3.70554572251825e-42	2.09155931547372	0.875	0.162	7.8794724243628e-38
Pi15	5.2410246166639e-42	0.739281080342458	0.3	0.017	1.11445147448741e-37
Myl9	2.31342615744841e-41	2.80455859897967	0.925	0.203	4.9192693811983e-37
