id	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Rgs5	6.38227366305776e-27	4.22255341724442	1	0.415	1.27645473261155e-23
Cald1	5.97750892720568e-26	3.07539958770085	1	0.647	1.19550178544114e-22
Postn	1.16574266303563e-25	2.89333673213519	1	0.562	2.33148532607126e-22
Col4a2	1.85753059410264e-25	2.93182023598404	1	0.507	3.71506118820529e-22
Des	2.49237538191936e-25	3.02279839916141	1	0.57	4.98475076383872e-22
Col4a1	3.32283471525278e-25	3.28228024226195	1	0.595	6.64566943050555e-22
Gm13889	4.50912571981229e-25	3.35433130587779	0.975	0.528	9.01825143962458e-22
Fermt2	9.6664747360844e-25	1.99580426805497	1	0.593	1.93329494721688e-21
Igfbp7	1.34062654103564e-24	3.21973544327493	1	0.599	2.68125308207128e-21
Mylk	1.51776237145145e-24	2.44720548407625	1	0.555	3.03552474290289e-21
Serpine2	2.30252010274761e-24	2.92542750841099	1	0.452	4.60504020549522e-21
Il1r1	6.03037453730898e-24	1.21496818992894	1	0.564	1.2060749074618e-20
Ebf1	6.22338060859267e-24	2.76662100150465	0.975	0.345	1.24467612171853e-20
Cygb	9.50621330750559e-24	1.82200768454676	1	0.673	1.90124266150112e-20
Sparc	9.73118221553432e-24	3.05601536385463	1	0.681	1.94623644310686e-20
Gng11	1.00474034035841e-23	2.41208255182959	1	0.616	2.00948068071682e-20
Sparcl1	1.14484462244014e-23	2.62953862323936	1	0.44	2.28968924488028e-20
Itga1	1.59963853290099e-23	2.63153326546427	0.975	0.566	3.19927706580197e-20
Bgn	2.3289011349406e-23	2.73103677883538	1	0.595	4.65780226988121e-20
Ifitm1	2.48766609866157e-23	2.87932135589726	1	0.709	4.97533219732315e-20
Serping1	3.04463818609261e-23	2.66121170892273	1	0.613	6.08927637218522e-20
Col5a3	4.33219911213394e-23	2.37330506401917	0.975	0.571	8.66439822426788e-20
Col5a2	4.50118692076713e-23	2.51007488038461	1	0.614	9.00237384153425e-20
Sept4	5.61092487849167e-23	1.5913139475314	0.975	0.4	1.12218497569833e-19
Col3a1	6.90650392042612e-23	3.21561347125101	1	0.639	1.38130078408522e-19
Col15a1	7.41371080665898e-23	1.79560072500789	1	0.483	1.4827421613318e-19
Ndufa4l2	1.05061734458834e-22	2.53332772580993	0.95	0.447	2.10123468917668e-19
Lhfp	2.60322383214866e-22	1.65336029960001	0.975	0.492	5.20644766429732e-19
Col6a3	3.00153776396464e-22	2.14935640097757	1	0.496	6.00307552792929e-19
Fbn1	3.23005386216694e-22	1.80573308911165	1	0.556	6.46010772433387e-19
Mfge8	4.25394038438388e-22	2.35545215556588	0.95	0.592	8.50788076876775e-19
Prss23	4.73959046955082e-22	1.4669533408033	1	0.546	9.47918093910165e-19
Sod3	5.96044868984732e-22	1.73613710864794	1	0.534	1.19208973796946e-18
Fstl1	1.01682841665967e-21	2.16296919556132	1	0.631	2.03365683331935e-18
Col1a2	1.25621722906997e-21	2.57405533090129	1	0.642	2.51243445813994e-18
Col1a1	2.79254129502239e-21	2.7274574189936	1	0.641	5.58508259004478e-18
Cd63	6.59990758678582e-21	1.76625838970692	1	0.858	1.31998151735716e-17
Pdgfa	6.62278073759076e-21	1.96949143862478	0.975	0.674	1.32455614751815e-17
Acta2	6.88810425760935e-21	2.67551929485651	0.95	0.595	1.37762085152187e-17
Pdgfrb	7.51779180980115e-21	2.85857991913044	0.925	0.337	1.50355836196023e-17
Lamb1	8.08101600817989e-21	1.55052663675456	1	0.536	1.61620320163598e-17
Loxl2	1.39817464975935e-20	1.65971157862886	0.975	0.561	2.7963492995187e-17
Bmp1	1.42181150780179e-20	1.32812091391959	0.975	0.485	2.84362301560359e-17
Col6a1	1.42731875352277e-20	2.11702053589785	1	0.658	2.85463750704555e-17
Col6a2	1.44447674716374e-20	1.9887481870916	1	0.607	2.88895349432748e-17
Tpm1	2.72583352026619e-20	2.25400224402206	1	0.741	5.45166704053238e-17
Vtn	3.6314591787817e-20	2.46145599622686	0.925	0.267	7.26291835756341e-17
Ppic	3.72901573078143e-20	1.62786053009338	1	0.616	7.45803146156285e-17
Nr2f2	3.73219177205884e-20	1.83636081119224	0.95	0.495	7.46438354411769e-17
Cyb5r3	4.01456547023539e-20	1.49204016255648	1	0.833	8.02913094047078e-17
Myl9	6.09240610586489e-20	1.98049651707386	0.925	0.487	1.21848122117298e-16
Gpx3	7.28797900912872e-20	2.17736882273232	1	0.708	1.45759580182574e-16
Tpm2	9.89950008620126e-20	2.11526310982345	1	0.634	1.97990001724025e-16
Ecscr	1.02166805223091e-19	1.12185426991224	0.95	0.603	2.04333610446182e-16
Nid1	1.08501742409603e-19	1.5877057129763	0.975	0.496	2.17003484819206e-16
Tm4sf1	1.1637427838858e-19	1.59884274874878	1	0.576	2.3274855677716e-16
Fkbp10	1.1663877255486e-19	0.79363450520362	0.975	0.475	2.3327754510972e-16
Rbp1	1.30753881145349e-19	1.9559651209768	1	0.714	2.61507762290699e-16
Col5a1	1.67239335184699e-19	1.63065220198943	0.975	0.585	3.34478670369399e-16
Serpinh1	2.1782433602572e-19	2.04710737377678	0.975	0.618	4.35648672051441e-16
Ccl11	2.21773459757391e-19	3.07666033636227	0.925	0.642	4.43546919514782e-16
Nedd4	2.36008970715702e-19	1.84674730549213	1	0.662	4.72017941431404e-16
Id3	3.541730078132e-19	2.19231242172574	0.975	0.654	7.083460156264e-16
Notch3	3.66318849096695e-19	1.94874047681329	0.9	0.338	7.32637698193389e-16
Gpm6b	5.4281727849782e-19	0.919744007914843	0.925	0.394	1.08563455699564e-15
Aspn	6.01869196421185e-19	1.73145890989774	0.925	0.447	1.20373839284237e-15
1500009L16Rik	6.4403580221396e-19	0.562430854472149	0.875	0.366	1.28807160442792e-15
Col18a1	6.57128376858681e-19	2.11261433926559	0.95	0.479	1.31425675371736e-15
Rbpms	6.84323325738791e-19	1.26800966117237	1	0.658	1.36864665147758e-15
Vcl	7.83376101626599e-19	1.44877953920881	0.975	0.602	1.5667522032532e-15
Olfml2b	9.07276026690886e-19	1.15257685552501	0.925	0.63	1.81455205338177e-15
Map1lc3a	9.76779216162847e-19	1.60542954392408	0.975	0.738	1.95355843232569e-15
Ctsk	1.30194409266731e-18	0.744540823658752	0.95	0.56	2.60388818533462e-15
Abcc9	1.35230352933648e-18	2.31017492696183	0.9	0.328	2.70460705867296e-15
Phlda1	1.58241572636674e-18	2.38191188426242	0.925	0.587	3.16483145273349e-15
